#TF1
#Name: Neutron efficiency
#Parent pad: 0
#range: (0, 10)
#Pts: 10000
#Line_color: 1, 0, 0
#Line_style: solid
#Line_width: 2
#x, f(x)
8.331, 4.68824
8.332, 4.68781
8.333, 4.68739
8.334, 4.68697
8.335, 4.68655
8.336, 4.68612
8.337, 4.6857
8.338, 4.68528
8.339, 4.68486
8.34, 4.68443
8.341, 4.68401
8.342, 4.68359
8.343, 4.68317
8.344, 4.68275
8.345, 4.68232
8.346, 4.6819
8.347, 4.68148
8.348, 4.68106
8.349, 4.68064
8.35, 4.68022
8.351, 4.67979
8.352, 4.67937
8.353, 4.67895
8.354, 4.67853
8.355, 4.67811
8.356, 4.67769
8.357, 4.67727
8.358, 4.67685
8.359, 4.67642
8.36, 4.676
8.361, 4.67558
8.362, 4.67516
8.363, 4.67474
8.364, 4.67432
8.365, 4.6739
8.366, 4.67348
8.367, 4.67306
8.368, 4.67264
8.369, 4.67222
8.37, 4.6718
8.371, 4.67138
8.372, 4.67096
8.373, 4.67054
8.374, 4.67012
8.375, 4.6697
8.376, 4.66928
8.377, 4.66886
8.378, 4.66844
8.379, 4.66802
8.38, 4.6676
8.381, 4.66718
8.382, 4.66676
8.383, 4.66634
8.384, 4.66592
8.385, 4.6655
8.386, 4.66508
8.387, 4.66466
8.388, 4.66424
8.389, 4.66383
8.39, 4.66341
8.391, 4.66299
8.392, 4.66257
8.393, 4.66215
8.394, 4.66173
8.395, 4.66131
8.396, 4.66089
8.397, 4.66048
8.398, 4.66006
8.399, 4.65964
8.4, 4.65922
8.401, 4.6588
8.402, 4.65838
8.403, 4.65797
8.404, 4.65755
8.405, 4.65713
8.406, 4.65671
8.407, 4.65629
8.408, 4.65588
8.409, 4.65546
8.41, 4.65504
8.411, 4.65462
8.412, 4.65421
8.413, 4.65379
8.414, 4.65337
8.415, 4.65295
8.416, 4.65254
8.417, 4.65212
8.418, 4.6517
8.419, 4.65129
8.42, 4.65087
8.421, 4.65045
8.422, 4.65003
8.423, 4.64962
8.424, 4.6492
8.425, 4.64878
8.426, 4.64837
8.427, 4.64795
8.428, 4.64753
8.429, 4.64712
8.43, 4.6467
8.431, 4.64629
8.432, 4.64587
8.433, 4.64545
8.434, 4.64504
8.435, 4.64462
8.436, 4.64421
8.437, 4.64379
8.438, 4.64337
8.439, 4.64296
8.44, 4.64254
8.441, 4.64213
8.442, 4.64171
8.443, 4.6413
8.444, 4.64088
8.445, 4.64046
8.446, 4.64005
8.447, 4.63963
8.448, 4.63922
8.449, 4.6388
8.45, 4.63839
8.451, 4.63797
8.452, 4.63756
8.453, 4.63714
8.454, 4.63673
8.455, 4.63631
8.456, 4.6359
8.457, 4.63548
8.458, 4.63507
8.459, 4.63466
8.46, 4.63424
8.461, 4.63383
8.462, 4.63341
8.463, 4.633
8.464, 4.63258
8.465, 4.63217
8.466, 4.63176
8.467, 4.63134
8.468, 4.63093
8.469, 4.63051
8.47, 4.6301
8.471, 4.62969
8.472, 4.62927
8.473, 4.62886
8.474, 4.62845
8.475, 4.62803
8.476, 4.62762
8.477, 4.62721
8.478, 4.62679
8.479, 4.62638
8.48, 4.62597
8.481, 4.62555
8.482, 4.62514
8.483, 4.62473
8.484, 4.62431
8.485, 4.6239
8.486, 4.62349
8.487, 4.62308
8.488, 4.62266
8.489, 4.62225
8.49, 4.62184
8.491, 4.62143
8.492, 4.62101
8.493, 4.6206
8.494, 4.62019
8.495, 4.61978
8.496, 4.61936
8.497, 4.61895
8.498, 4.61854
8.499, 4.61813
8.5, 4.61772
8.501, 4.6173
8.502, 4.61689
8.503, 4.61648
8.504, 4.61607
8.505, 4.61566
8.506, 4.61525
8.507, 4.61484
8.508, 4.61442
8.509, 4.61401
8.51, 4.6136
8.511, 4.61319
8.512, 4.61278
8.513, 4.61237
8.514, 4.61196
8.515, 4.61155
8.516, 4.61114
8.517, 4.61073
8.518, 4.61031
8.519, 4.6099
8.52, 4.60949
8.521, 4.60908
8.522, 4.60867
8.523, 4.60826
8.524, 4.60785
8.525, 4.60744
8.526, 4.60703
8.527, 4.60662
8.528, 4.60621
8.529, 4.6058
8.53, 4.60539
8.531, 4.60498
8.532, 4.60457
8.533, 4.60416
8.534, 4.60375
8.535, 4.60334
8.536, 4.60293
8.537, 4.60252
8.538, 4.60211
8.539, 4.6017
8.54, 4.60129
8.541, 4.60089
8.542, 4.60048
8.543, 4.60007
8.544, 4.59966
8.545, 4.59925
8.546, 4.59884
8.547, 4.59843
8.548, 4.59802
8.549, 4.59761
8.55, 4.5972
8.551, 4.5968
8.552, 4.59639
8.553, 4.59598
8.554, 4.59557
8.555, 4.59516
8.556, 4.59475
8.557, 4.59435
8.558, 4.59394
8.559, 4.59353
8.56, 4.59312
8.561, 4.59271
8.562, 4.59231
8.563, 4.5919
8.564, 4.59149
8.565, 4.59108
8.566, 4.59068
8.567, 4.59027
8.568, 4.58986
8.569, 4.58945
8.57, 4.58904
8.571, 4.58864
8.572, 4.58823
8.573, 4.58782
8.574, 4.58742
8.575, 4.58701
8.576, 4.5866
8.577, 4.58619
8.578, 4.58579
8.579, 4.58538
8.58, 4.58497
8.581, 4.58457
8.582, 4.58416
8.583, 4.58375
8.584, 4.58335
8.585, 4.58294
8.586, 4.58254
8.587, 4.58213
8.588, 4.58172
8.589, 4.58132
8.59, 4.58091
8.591, 4.5805
8.592, 4.5801
8.593, 4.57969
8.594, 4.57929
8.595, 4.57888
8.596, 4.57847
8.597, 4.57807
8.598, 4.57766
8.599, 4.57726
8.6, 4.57685
8.601, 4.57645
8.602, 4.57604
8.603, 4.57564
8.604, 4.57523
8.605, 4.57483
8.606, 4.57442
8.607, 4.57402
8.608, 4.57361
8.609, 4.5732
8.61, 4.5728
8.611, 4.5724
8.612, 4.57199
8.613, 4.57159
8.614, 4.57118
8.615, 4.57078
8.616, 4.57037
8.617, 4.56997
8.618, 4.56956
8.619, 4.56916
8.62, 4.56875
8.621, 4.56835
8.622, 4.56795
8.623, 4.56754
8.624, 4.56714
8.625, 4.56673
8.626, 4.56633
8.627, 4.56593
8.628, 4.56552
8.629, 4.56512
8.63, 4.56471
8.631, 4.56431
8.632, 4.56391
8.633, 4.56351
8.634, 4.5631
8.635, 4.5627
8.636, 4.5623
8.637, 4.56189
8.638, 4.56149
8.639, 4.56109
8.64, 4.56068
8.641, 4.56028
8.642, 4.55988
8.643, 4.55947
8.644, 4.55907
8.645, 4.55867
8.646, 4.55827
8.647, 4.55786
8.648, 4.55746
8.649, 4.55706
8.65, 4.55666
8.651, 4.55625
8.652, 4.55585
8.653, 4.55545
8.654, 4.55505
8.655, 4.55464
8.656, 4.55424
8.657, 4.55384
8.658, 4.55344
8.659, 4.55304
8.66, 4.55263
8.661, 4.55223
8.662, 4.55183
8.663, 4.55143
8.664, 4.55103
8.665, 4.55063
8.666, 4.55023
8.667, 4.54982
8.668, 4.54942
8.669, 4.54902
8.67, 4.54862
8.671, 4.54822
8.672, 4.54782
8.673, 4.54742
8.674, 4.54702
8.675, 4.54662
8.676, 4.54622
8.677, 4.54581
8.678, 4.54541
8.679, 4.54501
8.68, 4.54461
8.681, 4.54421
8.682, 4.54381
8.683, 4.54341
8.684, 4.54301
8.685, 4.54261
8.686, 4.54221
8.687, 4.54181
8.688, 4.54141
8.689, 4.54101
8.69, 4.54061
8.691, 4.54021
8.692, 4.53981
8.693, 4.53941
8.694, 4.53901
8.695, 4.53861
8.696, 4.53821
8.697, 4.53781
8.698, 4.53741
8.699, 4.53701
8.7, 4.53661
8.701, 4.53622
8.702, 4.53582
8.703, 4.53542
8.704, 4.53502
8.705, 4.53462
8.706, 4.53422
8.707, 4.53382
8.708, 4.53342
8.709, 4.53302
8.71, 4.53263
8.711, 4.53223
8.712, 4.53183
8.713, 4.53143
8.714, 4.53103
8.715, 4.53063
8.716, 4.53024
8.717, 4.52984
8.718, 4.52944
8.719, 4.52904
8.72, 4.52864
8.721, 4.52824
8.722, 4.52785
8.723, 4.52745
8.724, 4.52705
8.725, 4.52665
8.726, 4.52626
8.727, 4.52586
8.728, 4.52546
8.729, 4.52506
8.73, 4.52466
8.731, 4.52427
8.732, 4.52387
8.733, 4.52347
8.734, 4.52308
8.735, 4.52268
8.736, 4.52228
8.737, 4.52189
8.738, 4.52149
8.739, 4.52109
8.74, 4.52069
8.741, 4.5203
8.742, 4.5199
8.743, 4.5195
8.744, 4.51911
8.745, 4.51871
8.746, 4.51831
8.747, 4.51792
8.748, 4.51752
8.749, 4.51713
8.75, 4.51673
8.751, 4.51633
8.752, 4.51594
8.753, 4.51554
8.754, 4.51515
8.755, 4.51475
8.756, 4.51435
8.757, 4.51396
8.758, 4.51356
8.759, 4.51317
8.76, 4.51277
8.761, 4.51237
8.762, 4.51198
8.763, 4.51158
8.764, 4.51119
8.765, 4.51079
8.766, 4.5104
8.767, 4.51
8.768, 4.50961
8.769, 4.50921
8.77, 4.50882
8.771, 4.50842
8.772, 4.50803
8.773, 4.50763
8.774, 4.50724
8.775, 4.50684
8.776, 4.50645
8.777, 4.50606
8.778, 4.50566
8.779, 4.50527
8.78, 4.50487
8.781, 4.50448
8.782, 4.50408
8.783, 4.50369
8.784, 4.50329
8.785, 4.5029
8.786, 4.50251
8.787, 4.50211
8.788, 4.50172
8.789, 4.50132
8.79, 4.50093
8.791, 4.50054
8.792, 4.50014
8.793, 4.49975
8.794, 4.49936
8.795, 4.49896
8.796, 4.49857
8.797, 4.49818
8.798, 4.49778
8.799, 4.49739
8.8, 4.497
8.801, 4.4966
8.802, 4.49621
8.803, 4.49582
8.804, 4.49542
8.805, 4.49503
8.806, 4.49464
8.807, 4.49425
8.808, 4.49385
8.809, 4.49346
8.81, 4.49307
8.811, 4.49268
8.812, 4.49228
8.813, 4.49189
8.814, 4.4915
8.815, 4.49111
8.816, 4.49071
8.817, 4.49032
8.818, 4.48993
8.819, 4.48954
8.82, 4.48915
8.821, 4.48875
8.822, 4.48836
8.823, 4.48797
8.824, 4.48758
8.825, 4.48719
8.826, 4.4868
8.827, 4.4864
8.828, 4.48601
8.829, 4.48562
8.83, 4.48523
8.831, 4.48484
8.832, 4.48445
8.833, 4.48406
8.834, 4.48367
8.835, 4.48327
8.836, 4.48288
8.837, 4.48249
8.838, 4.4821
8.839, 4.48171
8.84, 4.48132
8.841, 4.48093
8.842, 4.48054
8.843, 4.48015
8.844, 4.47976
8.845, 4.47937
8.846, 4.47898
8.847, 4.47859
8.848, 4.4782
8.849, 4.47781
8.85, 4.47742
8.851, 4.47703
8.852, 4.47664
8.853, 4.47625
8.854, 4.47586
8.855, 4.47547
8.856, 4.47508
8.857, 4.47469
8.858, 4.4743
8.859, 4.47391
8.86, 4.47352
8.861, 4.47313
8.862, 4.47274
8.863, 4.47235
8.864, 4.47196
8.865, 4.47157
8.866, 4.47118
8.867, 4.47079
8.868, 4.4704
8.869, 4.47001
8.87, 4.46963
8.871, 4.46924
8.872, 4.46885
8.873, 4.46846
8.874, 4.46807
8.875, 4.46768
8.876, 4.46729
8.877, 4.46691
8.878, 4.46652
8.879, 4.46613
8.88, 4.46574
8.881, 4.46535
8.882, 4.46496
8.883, 4.46458
8.884, 4.46419
8.885, 4.4638
8.886, 4.46341
8.887, 4.46302
8.888, 4.46264
8.889, 4.46225
8.89, 4.46186
8.891, 4.46147
8.892, 4.46108
8.893, 4.4607
8.894, 4.46031
8.895, 4.45992
8.896, 4.45953
8.897, 4.45915
8.898, 4.45876
8.899, 4.45837
8.9, 4.45799
8.901, 4.4576
8.902, 4.45721
8.903, 4.45682
8.904, 4.45644
8.905, 4.45605
8.906, 4.45566
8.907, 4.45528
8.908, 4.45489
8.909, 4.4545
8.91, 4.45412
8.911, 4.45373
8.912, 4.45334
8.913, 4.45296
8.914, 4.45257
8.915, 4.45219
8.916, 4.4518
8.917, 4.45141
8.918, 4.45103
8.919, 4.45064
8.92, 4.45025
8.921, 4.44987
8.922, 4.44948
8.923, 4.4491
8.924, 4.44871
8.925, 4.44833
8.926, 4.44794
8.927, 4.44756
8.928, 4.44717
8.929, 4.44678
8.93, 4.4464
8.931, 4.44601
8.932, 4.44563
8.933, 4.44524
8.934, 4.44486
8.935, 4.44447
8.936, 4.44409
8.937, 4.4437
8.938, 4.44332
8.939, 4.44293
8.94, 4.44255
8.941, 4.44216
8.942, 4.44178
8.943, 4.4414
8.944, 4.44101
8.945, 4.44063
8.946, 4.44024
8.947, 4.43986
8.948, 4.43947
8.949, 4.43909
8.95, 4.4387
8.951, 4.43832
8.952, 4.43794
8.953, 4.43755
8.954, 4.43717
8.955, 4.43679
8.956, 4.4364
8.957, 4.43602
8.958, 4.43563
8.959, 4.43525
8.96, 4.43487
8.961, 4.43448
8.962, 4.4341
8.963, 4.43372
8.964, 4.43333
8.965, 4.43295
8.966, 4.43257
8.967, 4.43218
8.968, 4.4318
8.969, 4.43142
8.97, 4.43103
8.971, 4.43065
8.972, 4.43027
8.973, 4.42989
8.974, 4.4295
8.975, 4.42912
8.976, 4.42874
8.977, 4.42835
8.978, 4.42797
8.979, 4.42759
8.98, 4.42721
8.981, 4.42682
8.982, 4.42644
8.983, 4.42606
8.984, 4.42568
8.985, 4.4253
8.986, 4.42491
8.987, 4.42453
8.988, 4.42415
8.989, 4.42377
8.99, 4.42339
8.991, 4.423
8.992, 4.42262
8.993, 4.42224
8.994, 4.42186
8.995, 4.42148
8.996, 4.4211
8.997, 4.42072
8.998, 4.42033
8.999, 4.41995
9, 4.41957
9.001, 4.41919
9.002, 4.41881
9.003, 4.41843
9.004, 4.41805
9.005, 4.41767
9.006, 4.41729
9.007, 4.41691
9.008, 4.41652
9.009, 4.41614
9.01, 4.41576
9.011, 4.41538
9.012, 4.415
9.013, 4.41462
9.014, 4.41424
9.015, 4.41386
9.016, 4.41348
9.017, 4.4131
9.018, 4.41272
9.019, 4.41234
9.02, 4.41196
9.021, 4.41158
9.022, 4.4112
9.023, 4.41082
9.024, 4.41044
9.025, 4.41006
9.026, 4.40968
9.027, 4.4093
9.028, 4.40892
9.029, 4.40854
9.03, 4.40816
9.031, 4.40778
9.032, 4.4074
9.033, 4.40702
9.034, 4.40665
9.035, 4.40627
9.036, 4.40589
9.037, 4.40551
9.038, 4.40513
9.039, 4.40475
9.04, 4.40437
9.041, 4.40399
9.042, 4.40361
9.043, 4.40324
9.044, 4.40286
9.045, 4.40248
9.046, 4.4021
9.047, 4.40172
9.048, 4.40134
9.049, 4.40096
9.05, 4.40059
9.051, 4.40021
9.052, 4.39983
9.053, 4.39945
9.054, 4.39907
9.055, 4.3987
9.056, 4.39832
9.057, 4.39794
9.058, 4.39756
9.059, 4.39718
9.06, 4.39681
9.061, 4.39643
9.062, 4.39605
9.063, 4.39567
9.064, 4.3953
9.065, 4.39492
9.066, 4.39454
9.067, 4.39416
9.068, 4.39379
9.069, 4.39341
9.07, 4.39303
9.071, 4.39265
9.072, 4.39228
9.073, 4.3919
9.074, 4.39152
9.075, 4.39115
9.076, 4.39077
9.077, 4.39039
9.078, 4.39002
9.079, 4.38964
9.08, 4.38926
9.081, 4.38889
9.082, 4.38851
9.083, 4.38813
9.084, 4.38776
9.085, 4.38738
9.086, 4.38701
9.087, 4.38663
9.088, 4.38625
9.089, 4.38588
9.09, 4.3855
9.091, 4.38513
9.092, 4.38475
9.093, 4.38437
9.094, 4.384
9.095, 4.38362
9.096, 4.38325
9.097, 4.38287
9.098, 4.3825
9.099, 4.38212
9.1, 4.38174
9.101, 4.38137
9.102, 4.38099
9.103, 4.38062
9.104, 4.38024
9.105, 4.37987
9.106, 4.37949
9.107, 4.37912
9.108, 4.37874
9.109, 4.37837
9.11, 4.37799
9.111, 4.37762
9.112, 4.37724
9.113, 4.37687
9.114, 4.3765
9.115, 4.37612
9.116, 4.37575
9.117, 4.37537
9.118, 4.375
9.119, 4.37462
9.12, 4.37425
9.121, 4.37388
9.122, 4.3735
9.123, 4.37313
9.124, 4.37275
9.125, 4.37238
9.126, 4.37201
9.127, 4.37163
9.128, 4.37126
9.129, 4.37088
9.13, 4.37051
9.131, 4.37014
9.132, 4.36976
9.133, 4.36939
9.134, 4.36902
9.135, 4.36864
9.136, 4.36827
9.137, 4.3679
9.138, 4.36752
9.139, 4.36715
9.14, 4.36678
9.141, 4.3664
9.142, 4.36603
9.143, 4.36566
9.144, 4.36529
9.145, 4.36491
9.146, 4.36454
9.147, 4.36417
9.148, 4.36379
9.149, 4.36342
9.15, 4.36305
9.151, 4.36268
9.152, 4.3623
9.153, 4.36193
9.154, 4.36156
9.155, 4.36119
9.156, 4.36082
9.157, 4.36044
9.158, 4.36007
9.159, 4.3597
9.16, 4.35933
9.161, 4.35895
9.162, 4.35858
9.163, 4.35821
9.164, 4.35784
9.165, 4.35747
9.166, 4.3571
9.167, 4.35673
9.168, 4.35635
9.169, 4.35598
9.17, 4.35561
9.171, 4.35524
9.172, 4.35487
9.173, 4.3545
9.174, 4.35413
9.175, 4.35375
9.176, 4.35338
9.177, 4.35301
9.178, 4.35264
9.179, 4.35227
9.18, 4.3519
9.181, 4.35153
9.182, 4.35116
9.183, 4.35079
9.184, 4.35042
9.185, 4.35005
9.186, 4.34968
9.187, 4.34931
9.188, 4.34894
9.189, 4.34857
9.19, 4.34819
9.191, 4.34782
9.192, 4.34745
9.193, 4.34708
9.194, 4.34671
9.195, 4.34634
9.196, 4.34598
9.197, 4.34561
9.198, 4.34524
9.199, 4.34487
9.2, 4.3445
9.201, 4.34413
9.202, 4.34376
9.203, 4.34339
9.204, 4.34302
9.205, 4.34265
9.206, 4.34228
9.207, 4.34191
9.208, 4.34154
9.209, 4.34117
9.21, 4.3408
9.211, 4.34043
9.212, 4.34006
9.213, 4.3397
9.214, 4.33933
9.215, 4.33896
9.216, 4.33859
9.217, 4.33822
9.218, 4.33785
9.219, 4.33748
9.22, 4.33711
9.221, 4.33675
9.222, 4.33638
9.223, 4.33601
9.224, 4.33564
9.225, 4.33527
9.226, 4.3349
9.227, 4.33454
9.228, 4.33417
9.229, 4.3338
9.23, 4.33343
9.231, 4.33306
9.232, 4.3327
9.233, 4.33233
9.234, 4.33196
9.235, 4.33159
9.236, 4.33123
9.237, 4.33086
9.238, 4.33049
9.239, 4.33012
9.24, 4.32976
9.241, 4.32939
9.242, 4.32902
9.243, 4.32865
9.244, 4.32829
9.245, 4.32792
9.246, 4.32755
9.247, 4.32719
9.248, 4.32682
9.249, 4.32645
9.25, 4.32608
9.251, 4.32572
9.252, 4.32535
9.253, 4.32498
9.254, 4.32462
9.255, 4.32425
9.256, 4.32388
9.257, 4.32352
9.258, 4.32315
9.259, 4.32279
9.26, 4.32242
9.261, 4.32205
9.262, 4.32169
9.263, 4.32132
9.264, 4.32095
9.265, 4.32059
9.266, 4.32022
9.267, 4.31986
9.268, 4.31949
9.269, 4.31912
9.27, 4.31876
9.271, 4.31839
9.272, 4.31803
9.273, 4.31766
9.274, 4.3173
9.275, 4.31693
9.276, 4.31657
9.277, 4.3162
9.278, 4.31584
9.279, 4.31547
9.28, 4.3151
9.281, 4.31474
9.282, 4.31438
9.283, 4.31401
9.284, 4.31365
9.285, 4.31328
9.286, 4.31292
9.287, 4.31255
9.288, 4.31219
9.289, 4.31182
9.29, 4.31146
9.291, 4.31109
9.292, 4.31073
9.293, 4.31036
9.294, 4.31
9.295, 4.30963
9.296, 4.30927
9.297, 4.30891
9.298, 4.30854
9.299, 4.30818
9.3, 4.30781
9.301, 4.30745
9.302, 4.30709
9.303, 4.30672
9.304, 4.30636
9.305, 4.30599
9.306, 4.30563
9.307, 4.30527
9.308, 4.3049
9.309, 4.30454
9.31, 4.30418
9.311, 4.30381
9.312, 4.30345
9.313, 4.30309
9.314, 4.30272
9.315, 4.30236
9.316, 4.302
9.317, 4.30163
9.318, 4.30127
9.319, 4.30091
9.32, 4.30054
9.321, 4.30018
9.322, 4.29982
9.323, 4.29946
9.324, 4.29909
9.325, 4.29873
9.326, 4.29837
9.327, 4.29801
9.328, 4.29764
9.329, 4.29728
9.33, 4.29692
9.331, 4.29656
9.332, 4.29619
9.333, 4.29583
9.334, 4.29547
9.335, 4.29511
9.336, 4.29475
9.337, 4.29438
9.338, 4.29402
9.339, 4.29366
9.34, 4.2933
9.341, 4.29294
9.342, 4.29257
9.343, 4.29221
9.344, 4.29185
9.345, 4.29149
9.346, 4.29113
9.347, 4.29077
9.348, 4.29041
9.349, 4.29004
9.35, 4.28968
9.351, 4.28932
9.352, 4.28896
9.353, 4.2886
9.354, 4.28824
9.355, 4.28788
9.356, 4.28752
9.357, 4.28716
9.358, 4.28679
9.359, 4.28643
9.36, 4.28607
9.361, 4.28571
9.362, 4.28535
9.363, 4.28499
9.364, 4.28463
9.365, 4.28427
9.366, 4.28391
9.367, 4.28355
9.368, 4.28319
9.369, 4.28283
9.37, 4.28247
9.371, 4.28211
9.372, 4.28175
9.373, 4.28139
9.374, 4.28103
9.375, 4.28067
9.376, 4.28031
9.377, 4.27995
9.378, 4.27959
9.379, 4.27923
9.38, 4.27887
9.381, 4.27851
9.382, 4.27815
9.383, 4.27779
9.384, 4.27743
9.385, 4.27707
9.386, 4.27671
9.387, 4.27635
9.388, 4.276
9.389, 4.27564
9.39, 4.27528
9.391, 4.27492
9.392, 4.27456
9.393, 4.2742
9.394, 4.27384
9.395, 4.27348
9.396, 4.27312
9.397, 4.27277
9.398, 4.27241
9.399, 4.27205
9.4, 4.27169
9.401, 4.27133
9.402, 4.27097
9.403, 4.27061
9.404, 4.27026
9.405, 4.2699
9.406, 4.26954
9.407, 4.26918
9.408, 4.26882
9.409, 4.26847
9.41, 4.26811
9.411, 4.26775
9.412, 4.26739
9.413, 4.26703
9.414, 4.26668
9.415, 4.26632
9.416, 4.26596
9.417, 4.2656
9.418, 4.26525
9.419, 4.26489
9.42, 4.26453
9.421, 4.26417
9.422, 4.26382
9.423, 4.26346
9.424, 4.2631
9.425, 4.26275
9.426, 4.26239
9.427, 4.26203
9.428, 4.26167
9.429, 4.26132
9.43, 4.26096
9.431, 4.2606
9.432, 4.26025
9.433, 4.25989
9.434, 4.25953
9.435, 4.25918
9.436, 4.25882
9.437, 4.25846
9.438, 4.25811
9.439, 4.25775
9.44, 4.25739
9.441, 4.25704
9.442, 4.25668
9.443, 4.25633
9.444, 4.25597
9.445, 4.25561
9.446, 4.25526
9.447, 4.2549
9.448, 4.25455
9.449, 4.25419
9.45, 4.25383
9.451, 4.25348
9.452, 4.25312
9.453, 4.25277
9.454, 4.25241
9.455, 4.25206
9.456, 4.2517
9.457, 4.25135
9.458, 4.25099
9.459, 4.25063
9.46, 4.25028
9.461, 4.24992
9.462, 4.24957
9.463, 4.24921
9.464, 4.24886
9.465, 4.2485
9.466, 4.24815
9.467, 4.24779
9.468, 4.24744
9.469, 4.24708
9.47, 4.24673
9.471, 4.24638
9.472, 4.24602
9.473, 4.24567
9.474, 4.24531
9.475, 4.24496
9.476, 4.2446
9.477, 4.24425
9.478, 4.24389
9.479, 4.24354
9.48, 4.24319
9.481, 4.24283
9.482, 4.24248
9.483, 4.24212
9.484, 4.24177
9.485, 4.24142
9.486, 4.24106
9.487, 4.24071
9.488, 4.24035
9.489, 4.24
9.49, 4.23965
9.491, 4.23929
9.492, 4.23894
9.493, 4.23859
9.494, 4.23823
9.495, 4.23788
9.496, 4.23753
9.497, 4.23717
9.498, 4.23682
9.499, 4.23647
9.5, 4.23611
9.501, 4.23576
9.502, 4.23541
9.503, 4.23506
9.504, 4.2347
9.505, 4.23435
9.506, 4.234
9.507, 4.23364
9.508, 4.23329
9.509, 4.23294
9.51, 4.23259
9.511, 4.23223
9.512, 4.23188
9.513, 4.23153
9.514, 4.23118
9.515, 4.23082
9.516, 4.23047
9.517, 4.23012
9.518, 4.22977
9.519, 4.22942
9.52, 4.22906
9.521, 4.22871
9.522, 4.22836
9.523, 4.22801
9.524, 4.22766
9.525, 4.22731
9.526, 4.22695
9.527, 4.2266
9.528, 4.22625
9.529, 4.2259
9.53, 4.22555
9.531, 4.2252
9.532, 4.22484
9.533, 4.22449
9.534, 4.22414
9.535, 4.22379
9.536, 4.22344
9.537, 4.22309
9.538, 4.22274
9.539, 4.22239
9.54, 4.22203
9.541, 4.22168
9.542, 4.22133
9.543, 4.22098
9.544, 4.22063
9.545, 4.22028
9.546, 4.21993
9.547, 4.21958
9.548, 4.21923
9.549, 4.21888
9.55, 4.21853
9.551, 4.21818
9.552, 4.21783
9.553, 4.21748
9.554, 4.21713
9.555, 4.21678
9.556, 4.21643
9.557, 4.21608
9.558, 4.21573
9.559, 4.21538
9.56, 4.21503
9.561, 4.21468
9.562, 4.21433
9.563, 4.21398
9.564, 4.21363
9.565, 4.21328
9.566, 4.21293
9.567, 4.21258
9.568, 4.21223
9.569, 4.21188
9.57, 4.21153
9.571, 4.21118
9.572, 4.21083
9.573, 4.21049
9.574, 4.21014
9.575, 4.20979
9.576, 4.20944
9.577, 4.20909
9.578, 4.20874
9.579, 4.20839
9.58, 4.20804
9.581, 4.20769
9.582, 4.20734
9.583, 4.207
9.584, 4.20665
9.585, 4.2063
9.586, 4.20595
9.587, 4.2056
9.588, 4.20525
9.589, 4.20491
9.59, 4.20456
9.591, 4.20421
9.592, 4.20386
9.593, 4.20351
9.594, 4.20317
9.595, 4.20282
9.596, 4.20247
9.597, 4.20212
9.598, 4.20177
9.599, 4.20143
9.6, 4.20108
9.601, 4.20073
9.602, 4.20038
9.603, 4.20003
9.604, 4.19969
9.605, 4.19934
9.606, 4.19899
9.607, 4.19865
9.608, 4.1983
9.609, 4.19795
9.61, 4.1976
9.611, 4.19726
9.612, 4.19691
9.613, 4.19656
9.614, 4.19622
9.615, 4.19587
9.616, 4.19552
9.617, 4.19517
9.618, 4.19483
9.619, 4.19448
9.62, 4.19413
9.621, 4.19379
9.622, 4.19344
9.623, 4.19309
9.624, 4.19275
9.625, 4.1924
9.626, 4.19206
9.627, 4.19171
9.628, 4.19136
9.629, 4.19102
9.63, 4.19067
9.631, 4.19032
9.632, 4.18998
9.633, 4.18963
9.634, 4.18929
9.635, 4.18894
9.636, 4.18859
9.637, 4.18825
9.638, 4.1879
9.639, 4.18756
9.64, 4.18721
9.641, 4.18687
9.642, 4.18652
9.643, 4.18618
9.644, 4.18583
9.645, 4.18548
9.646, 4.18514
9.647, 4.18479
9.648, 4.18445
9.649, 4.1841
9.65, 4.18376
9.651, 4.18341
9.652, 4.18307
9.653, 4.18272
9.654, 4.18238
9.655, 4.18203
9.656, 4.18169
9.657, 4.18134
9.658, 4.181
9.659, 4.18066
9.66, 4.18031
9.661, 4.17997
9.662, 4.17962
9.663, 4.17928
9.664, 4.17893
9.665, 4.17859
9.666, 4.17824
9.667, 4.1779
9.668, 4.17756
9.669, 4.17721
9.67, 4.17687
9.671, 4.17652
9.672, 4.17618
9.673, 4.17584
9.674, 4.17549
9.675, 4.17515
9.676, 4.17481
9.677, 4.17446
9.678, 4.17412
9.679, 4.17377
9.68, 4.17343
9.681, 4.17309
9.682, 4.17274
9.683, 4.1724
9.684, 4.17206
9.685, 4.17171
9.686, 4.17137
9.687, 4.17103
9.688, 4.17068
9.689, 4.17034
9.69, 4.17
9.691, 4.16966
9.692, 4.16931
9.693, 4.16897
9.694, 4.16863
9.695, 4.16828
9.696, 4.16794
9.697, 4.1676
9.698, 4.16726
9.699, 4.16691
9.7, 4.16657
9.701, 4.16623
9.702, 4.16589
9.703, 4.16554
9.704, 4.1652
9.705, 4.16486
9.706, 4.16452
9.707, 4.16418
9.708, 4.16383
9.709, 4.16349
9.71, 4.16315
9.711, 4.16281
9.712, 4.16247
9.713, 4.16212
9.714, 4.16178
9.715, 4.16144
9.716, 4.1611
9.717, 4.16076
9.718, 4.16042
9.719, 4.16007
9.72, 4.15973
9.721, 4.15939
9.722, 4.15905
9.723, 4.15871
